marker	target	nA	nB	wilcox.p	CLES	zA	zB	ZDiff	tissue
TP53_7157_ENSG00000141510	STK17B_9262	16	5	0.828915850335556	0.3625	0.54	0.48	0.0600000000000001	BREAST
TP53_7157_ENSG00000141510	STK19_8859	16	5	0.549302241821416	0.4875	0.42	0.15	0.27	BREAST
TP53_7157_ENSG00000141510	DGCR14_8220	16	5	0.281566664906178	0.59375	0.06	0.13	-0.07	BREAST
TP53_7157_ENSG00000141510	TSSK3_81629	16	5	0.273821809425525	0.6	-1.17	-0.22	-0.95	BREAST
TP53_7157_ENSG00000141510	TSSK1B_83942	16	5	0.076514816452897	0.725	0.2	0.38	-0.18	BREAST
TP53_7157_ENSG00000141510	SRPK3_26576	16	5	0.718496767163326	0.41875	-0.035	0	-0.035	BREAST
TP53_7157_ENSG00000141510	STK24_8428	16	5	0.99031893459138	0.1625	0.495	-0.22	0.715	BREAST
TP53_7157_ENSG00000141510	STK25_10494	16	5	0.945402722492506	0.2625	0.06	-0.93	0.99	BREAST
TP53_7157_ENSG00000141510	BRSK2_9024	16	5	0.483528544984004	0.5125	0.48	0.72	-0.24	BREAST
TP53_7157_ENSG00000141510	STK3_6788	16	5	0.0801319166216737	0.71875	0.625	1.53	-0.905	BREAST
TP53_7157_ENSG00000141510	STK31_56164	15	5	0.336235810113519	0.573333333333333	-0.01	0.18	-0.19	BREAST
TP53_7157_ENSG00000141510	STK32A_202374	16	5	0.0261243504081276	0.8	-0.275	0.74	-1.015	BREAST
TP53_7157_ENSG00000141510	STK32B_55351	16	5	0.946375533452268	0.2625	0.315	-0.14	0.455	BREAST
TP53_7157_ENSG00000141510	STK32C_282974	16	5	0.94660382016836	0.2625	0.55	0.31	0.24	BREAST
TP53_7157_ENSG00000141510	STK33_65975	16	5	0.801022163251265	0.375	0.11	-0.96	1.07	BREAST
TP53_7157_ENSG00000141510	STK35_140901	15	5	0.992711558307534	0.146666666666667	0.1	-0.54	0.64	BREAST
TP53_7157_ENSG00000141510	STK36_27148	16	5	0.752518551280161	0.4	0.035	-0.27	0.305	BREAST
TP53_7157_ENSG00000141510	STK38_11329	15	5	0.0839783281733746	0.72	-1.15	-0.7	-0.45	BREAST
TP53_7157_ENSG00000141510	STK38L_23012	16	5	0.450681814619619	0.525	-1.05	-1.25	0.2	BREAST
TP53_7157_ENSG00000141510	STK39_27347	16	5	0.0894884269497273	0.7125	-1.47	-0.57	-0.9	BREAST
TP53_7157_ENSG00000141510	STK4_6789	16	5	0.339706550641566	0.56875	0.68	0.76	-0.08	BREAST
TP53_7157_ENSG00000141510	STYK1_55359	16	5	0.935131947515848	0.275	-0.465	-1.07	0.605	BREAST
TP53_7157_ENSG00000141510	SYK_6850	15	5	0.632288441692466	0.453333333333333	-0.92	-0.87	-0.05	BREAST
TP53_7157_ENSG00000141510	TAF1_6872	16	5	0.613782327745961	0.4625	0.005	-0.01	0.015	BREAST
TP53_7157_ENSG00000141510	TAF1L_138474	16	5	0.935131947515848	0.275	0.08	-0.88	0.96	BREAST
TP53_7157_ENSG00000141510	TAOK2_9344	16	5	0.389896309400953	0.55	0.435	0.53	-0.095	BREAST
TP53_7157_ENSG00000141510	TBK1_29110	16	5	0.0545972775074942	0.75	-0.205	0.32	-0.525	BREAST
TP53_7157_ENSG00000141510	TEC_7006	16	5	0.310033385336385	0.58125	0.515	0.56	-0.045	BREAST
TP53_7157_ENSG00000141510	TEK_7010	16	5	0.994120122857617	0.125	0.365	0	0.365	BREAST
TP53_7157_ENSG00000141510	TESK1_7016	16	5	0.181783253687179	0.64375	-0.815	-0.46	-0.355	BREAST
TP53_7157_ENSG00000141510	TESK2_10420	15	5	0.620096792160889	0.46	0.68	0.59	0.0900000000000001	BREAST
TP53_7157_ENSG00000141510	TEX14_56155	16	5	0.698707553196717	0.425	-0.255	-0.68	0.425	BREAST
TP53_7157_ENSG00000141510	TGFBR1_7046	16	5	0.00968106540861959	0.85	-0.355	0.36	-0.715	BREAST
TP53_7157_ENSG00000141510	TGFBR2_7048	16	5	0.758760375623402	0.4	0.115	-0.06	0.175	BREAST
TP53_7157_ENSG00000141510	TGFBR3_7049	15	5	0.0592750257997936	0.746666666666667	0	0.36	-0.36	BREAST
TP53_7157_ENSG00000141510	THNSL1_79896	16	5	0.5	0.50625	0.64	0.57	0.0700000000000001	BREAST
TP53_7157_ENSG00000141510	TJP2_9414	15	5	0.567014963880289	0.48	-0.14	-0.42	0.28	BREAST
TP53_7157_ENSG00000141510	TK2_7084	16	5	0.324808230015145	0.575	1.085	1.1	-0.0150000000000001	BREAST
TP53_7157_ENSG00000141510	TLK1_9874	16	5	0.581798943465712	0.475	-0.14	-0.84	0.7	BREAST
TP53_7157_ENSG00000141510	TLK2_11011	15	5	0.197432920536636	0.64	-0.17	0.28	-0.45	BREAST
TP53_7157_ENSG00000141510	TNIK_23043	16	5	0.516471455015996	0.5	0.315	0.34	-0.025	BREAST
TP53_7157_ENSG00000141510	TNK1_8711	16	5	0.267795722206048	0.6	0.135	0.56	-0.425	BREAST
TP53_7157_ENSG00000141510	TNK2_10188	16	5	0.579143938277065	0.475	0.4	0.29	0.11	BREAST
TP53_7157_ENSG00000141510	FPGT.TNNI3K_100526835	16	5	0.732204277793952	0.4125	1.225	1.1	0.125	BREAST
TP53_7157_ENSG00000141510	PBK_55872	16	5	0.777433780529756	0.3875	0.97	0.76	0.21	BREAST
TP53_7157_ENSG00000141510	TP53RK_112858	15	5	0.569344563224953	0.48	0.06	0.1	-0.04	BREAST
TP53_7157_ENSG00000141510	TPK1_27010	16	5	0.156371320458008	0.6625	-1.065	-0.21	-0.855	BREAST
TP53_7157_ENSG00000141510	TRIB1_10221	16	5	0.818528937529733	0.36875	0.68	0.49	0.19	BREAST
TP53_7157_ENSG00000141510	TRIB2_28951	15	5	0.599974200206398	0.466666666666667	-0.22	-0.66	0.44	BREAST
TP53_7157_ENSG00000141510	TRIB3_57761	16	5	0.273821809425525	0.6	-0.515	-0.12	-0.395	BREAST
TP53_7157_ENSG00000141510	TRIO_7204	16	5	0.273821809425525	0.6	0.175	0.43	-0.255	BREAST
TP53_7157_ENSG00000141510	TRPM6_140803	16	5	0.123761353281918	0.68125	0.48	0.58	-0.1	BREAST
TP53_7157_ENSG00000141510	TRPM7_54822	16	5	0.962123712741551	0.2375	-0.37	-1.01	0.64	BREAST
TP53_7157_ENSG00000141510	TSKS_60385	16	5	0.996367764655744	0.1	0.71	-0.29	1	BREAST
TP53_7157_ENSG00000141510	TTBK1_84630	16	5	0.777433780529756	0.3875	-0.98	-1.18	0.2	BREAST
TP53_7157_ENSG00000141510	TTBK2_146057	16	5	0.150921594020959	0.6625	-0.685	-0.22	-0.465	BREAST
TP53_7157_ENSG00000141510	TTK_7272	15	5	0.99080423341219	0.146666666666667	-0.55	-2.28	1.73	BREAST
TP53_7157_ENSG00000141510	TYK2_7297	16	5	0.329942503317116	0.575	0.095	0.17	-0.075	BREAST
TP53_7157_ENSG00000141510	TYRO3_7301	16	5	0.329942503317116	0.575	-0.68	-0.63	-0.0499999999999999	BREAST
TP53_7157_ENSG00000141510	UCK1_83549	14	5	0.28919572012038	0.592857142857143	-0.29	-0.22	-0.07	BREAST
TP53_7157_ENSG00000141510	UHMK1_127933	16	5	0.076514816452897	0.725	-0.7	0	-0.7	BREAST
TP53_7157_ENSG00000141510	ULK1_8408	14	5	0.481531057898785	0.514285714285714	0.185	0.5	-0.315	BREAST
TP53_7157_ENSG00000141510	ULK2_9706	16	5	0.198977836748735	0.6375	0.065	0.6	-0.535	BREAST
TP53_7157_ENSG00000141510	ULK4_54986	16	5	0.0455059216669124	0.7625	-0.41	0.18	-0.59	BREAST
TP53_7157_ENSG00000141510	CMPK1_51727	15	5	0.04031217750258	0.773333333333333	-0.38	0.09	-0.47	BREAST
TP53_7157_ENSG00000141510	UCK2_7371	16	5	0.910511573050273	0.3	-0.03	-0.27	0.24	BREAST
TP53_7157_ENSG00000141510	UCKL1_54963	16	5	0.483523194069603	0.5125	0.52	0.41	0.11	BREAST
TP53_7157_ENSG00000141510	VRK1_7443	16	5	0.919868083378326	0.29375	-0.055	-0.53	0.475	BREAST
TP53_7157_ENSG00000141510	VRK2_7444	16	5	0.198977836748735	0.6375	0.025	0.35	-0.325	BREAST
TP53_7157_ENSG00000141510	VRK3_51231	16	5	0.660195053130048	0.44375	0.705	0.49	0.215	BREAST
TP53_7157_ENSG00000141510	WEE1_7465	16	5	0.137402329352794	0.675	-3.93	-1.9	-2.03	BREAST
TP53_7157_ENSG00000141510	WNK4_65266	15	5	0.305792053663571	0.586666666666667	0.07	0.19	-0.12	BREAST
TP53_7157_ENSG00000141510	XYLB_9942	14	5	0.726516643048499	0.414285714285714	0.86	0.74	0.12	BREAST
TP53_7157_ENSG00000141510	YES1_7525	16	5	0.103985453830655	0.7	-0.14	0.4	-0.54	BREAST
TP53_7157_ENSG00000141510	ZAK_51776	16	5	0.355014631455272	0.5625	0.6	0.64	-0.04	BREAST
TP53_7157_ENSG00000141510	ZAP70_7535	16	5	0.843628679541992	0.35	-0.86	-1.6	0.74	BREAST
MYC_4609_ENSG00000136997	AAK1_22848	4	17	0.446531025713533	0.529411764705882	-0.355	-0.09	-0.265	BREAST
MYC_4609_ENSG00000136997	AATK_9625	4	16	0.340970072239422	0.578125	-0.305	-0.165	-0.14	BREAST
MYC_4609_ENSG00000136997	ABL1_25	4	17	0.18078529657477	0.661764705882353	-0.36	0.14	-0.5	BREAST
MYC_4609_ENSG00000136997	ABL2_27	4	17	0.482706766917293	0.514705882352941	-0.285	-0.37	0.085	BREAST
MYC_4609_ENSG00000136997	ACVR1_90	4	17	0.118629908103592	0.705882352941176	-0.7	0.22	-0.92	BREAST
MYC_4609_ENSG00000136997	ACVR1B_91	4	17	0.517870708379385	0.5	0.37	0.27	0.1	BREAST
MYC_4609_ENSG00000136997	ACVR1C_130399	4	17	0.0696695573001429	0.75	-0.00499999999999998	0.62	-0.625	BREAST
MYC_4609_ENSG00000136997	ACVR2A_92	4	17	0.482706766917293	0.514705882352941	0.47	0.43	0.04	BREAST
MYC_4609_ENSG00000136997	ACVR2B_93	4	17	0.464282842447592	0.522058823529412	0.395	0.33	0.065	BREAST
MYC_4609_ENSG00000136997	ACVRL1_94	4	17	0.223171442682988	0.632352941176471	-0.99	-0.02	-0.97	BREAST
MYC_4609_ENSG00000136997	ADCK1_57143	4	17	0.230910609857978	0.632352941176471	0.335	0.51	-0.175	BREAST
MYC_4609_ENSG00000136997	ADCK2_90956	4	17	0.118629908103592	0.705882352941176	-2.05	-0.47	-1.58	BREAST
MYC_4609_ENSG00000136997	COQ8B_79934	4	17	0.551378446115288	0.485294117647059	0.49	0.57	-0.08	BREAST
MYC_4609_ENSG00000136997	ADCK5_203054	3	17	0.655263157894737	0.431372549019608	-0.27	0.02	-0.29	BREAST
MYC_4609_ENSG00000136997	ADK_132	4	17	0.197275240594522	0.647058823529412	0.22	0.64	-0.42	BREAST
MYC_4609_ENSG00000136997	ADPGK_83440	4	17	0.448621553884712	0.529411764705882	-0.7	-0.81	0.11	BREAST
MYC_4609_ENSG00000136997	GRK2_156	4	17	0.688906153172422	0.426470588235294	-0.965	-1.27	0.305	BREAST
MYC_4609_ENSG00000136997	GRK3_157	4	17	0.588641218532299	0.470588235294118	0.645	0.72	-0.075	BREAST
MYC_4609_ENSG00000136997	MAGI2_9863	4	17	0.571102843311502	0.477941176470588	0.27	0.23	0.04	BREAST
MYC_4609_ENSG00000136997	AK1_203	4	17	0.0824672794395152	0.735294117647059	-0.19	0.28	-0.47	BREAST
MYC_4609_ENSG00000136997	AK2_204	4	17	0.682372598162072	0.426470588235294	-0.12	-0.62	0.5	BREAST
MYC_4609_ENSG00000136997	AK4_205	4	17	0.719832335287984	0.411764705882353	0.445	0.2	0.245	BREAST
MYC_4609_ENSG00000136997	AK3_50808	4	16	0.0887512899896801	0.734375	-0.28	0.365	-0.645	BREAST
MYC_4609_ENSG00000136997	AK5_26289	4	17	0.0894952759695449	0.727941176470588	-0.635	0.22	-0.855	BREAST
MYC_4609_ENSG00000136997	AK7_122481	4	17	0.205179615705932	0.647058823529412	0.07	0.32	-0.25	BREAST
MYC_4609_ENSG00000136997	AKT1_207	4	17	0.605948169488307	0.463235294117647	-0.13	-0.18	0.05	BREAST
MYC_4609_ENSG00000136997	AKT2_208	4	17	0.749187400573565	0.397058823529412	-0.65	-1.39	0.74	BREAST
MYC_4609_ENSG00000136997	AKT3_10000	3	17	0.655263157894737	0.431372549019608	-0.24	-0.39	0.15	BREAST
MYC_4609_ENSG00000136997	ALK_238	4	16	0.781424148606811	0.375	0.015	-0.385	0.4	BREAST
MYC_4609_ENSG00000136997	STRADB_55437	4	17	0.381453634085213	0.558823529411765	-0.31	-0.13	-0.18	BREAST
MYC_4609_ENSG00000136997	CDK15_65061	4	17	0.704555378236471	0.419117647058823	1.15	0.84	0.31	BREAST
MYC_4609_ENSG00000136997	AMHR2_269	4	17	0.258479532163743	0.617647058823529	-0.495	-0.28	-0.215	BREAST
MYC_4609_ENSG00000136997	ANKK1_255239	3	17	0.229020852006477	0.647058823529412	-0.22	0.3	-0.52	BREAST
MYC_4609_ENSG00000136997	RIPK4_54101	4	17	0.158395989974937	0.676470588235294	-0.11	0.37	-0.48	BREAST
MYC_4609_ENSG00000136997	ARAF_369	4	17	0.651127819548872	0.441176470588235	1.19	0.88	0.31	BREAST
MYC_4609_ENSG00000136997	NUAK1_9891	4	17	0.280103931086858	0.602941176470588	0.29	0.42	-0.13	BREAST
MYC_4609_ENSG00000136997	DBF4_10926	4	17	0.704555378236471	0.419117647058823	0.585	0.3	0.285	BREAST
MYC_4609_ENSG00000136997	ATM_472	4	17	0.858990513072379	0.330882352941177	-0.415	-0.77	0.355	BREAST
MYC_4609_ENSG00000136997	ATR_545	4	17	0.173113314376049	0.661764705882353	-0.49	-0.13	-0.36	BREAST
MYC_4609_ENSG00000136997	AURKA_6790	4	17	0.89874686716792	0.294117647058823	-2.64	-3.51	0.87	BREAST
MYC_4609_ENSG00000136997	AURKB_9212	3	17	0.655263157894737	0.431372549019608	-0.85	-1.5	0.65	BREAST
MYC_4609_ENSG00000136997	AURKC_6795	4	17	0.848801257508446	0.338235294117647	0.48	-0.17	0.65	BREAST
MYC_4609_ENSG00000136997	AXL_558	4	17	0.58546365914787	0.470588235294118	0.595	0.59	0.005	BREAST
MYC_4609_ENSG00000136997	MAGI1_9223	4	17	0.230910609857978	0.632352941176471	-0.58	0.01	-0.59	BREAST
MYC_4609_ENSG00000136997	BCKDK_10295	3	17	0.792105263157895	0.352941176470588	0.9	0.07	0.83	BREAST
MYC_4609_ENSG00000136997	BCR_613	4	17	0.381453634085213	0.558823529411765	-1.25	-0.92	-0.33	BREAST
MYC_4609_ENSG00000136997	BLK_640	3	17	0.542181412150314	0.490196078431373	0.61	0	0.61	BREAST
MYC_4609_ENSG00000136997	BMP2K_55589	4	17	0.789971329800788	0.375	0.305	0.05	0.255	BREAST
MYC_4609_ENSG00000136997	BMPR1A_657	3	16	0.179566563467492	0.6875	-0.81	0.365	-1.175	BREAST
MYC_4609_ENSG00000136997	BMPR1B_658	4	17	0.741520467836257	0.397058823529412	0.46	0.44	0.02	BREAST
MYC_4609_ENSG00000136997	BMPR2_659	4	17	0.173348712870643	0.661764705882353	-0.06	0.01	-0.07	BREAST
MYC_4609_ENSG00000136997	BMX_660	4	16	0.629712705801228	0.453125	0.255	0.1	0.155	BREAST
MYC_4609_ENSG00000136997	BRAF_673	4	17	0.741520467836257	0.397058823529412	-0.81	-1.31	0.5	BREAST
MYC_4609_ENSG00000136997	BRD2_6046	3	17	0.344736842105263	0.588235294117647	-0.36	0.27	-0.63	BREAST
MYC_4609_ENSG00000136997	BRD3_8019	4	17	0.295444621763529	0.595588235294118	0.23	0.5	-0.27	BREAST
MYC_4609_ENSG00000136997	BRD4_23476	4	17	0.862489557226399	0.323529411764706	-0.705	-0.94	0.235	BREAST
MYC_4609_ENSG00000136997	BRDT_676	4	16	0.239177765264202	0.625	0.59	0.71	-0.12	BREAST
MYC_4609_ENSG00000136997	BTK_695	4	17	0.794820384294068	0.367647058823529	0.21	-0.19	0.4	BREAST
MYC_4609_ENSG00000136997	BUB1_699	4	17	0.446548295516037	0.529411764705882	-0.145	-0.05	-0.095	BREAST
MYC_4609_ENSG00000136997	BUB1B_701	3	17	0.842874835680421	0.323529411764706	-1.43	-1.46	0.03	BREAST
MYC_4609_ENSG00000136997	PSTK_118672	4	17	0.914118629908104	0.279411764705882	0.38	-0.3	0.68	BREAST
MYC_4609_ENSG00000136997	TSSK4_283629	4	17	0.173270300665677	0.661764705882353	0.05	0.3	-0.25	BREAST
MYC_4609_ENSG00000136997	LMBR1_64327	4	17	0.348872180451128	0.573529411764706	0.365	0.59	-0.225	BREAST
MYC_4609_ENSG00000136997	IPPK_64768	4	17	0.946645963187008	0.242647058823529	0.58	0.04	0.54	BREAST
MYC_4609_ENSG00000136997	STKLD1_169436	4	17	0.258479532163743	0.617647058823529	-0.14	0.22	-0.36	BREAST
MYC_4609_ENSG00000136997	CALM1_801	3	17	0.375321091869652	0.568627450980392	0.1	-0.04	0.14	BREAST
MYC_4609_ENSG00000136997	CALM2_805	4	16	0.963753263466632	0.2109375	-0.43	-1.08	0.65	BREAST
MYC_4609_ENSG00000136997	CALM3_808	4	17	0.673012849293805	0.433823529411765	-0.24	-0.28	0.04	BREAST
MYC_4609_ENSG00000136997	CAMK1_8536	4	17	0.151434589913627	0.676470588235294	-0.52	0.18	-0.7	BREAST
MYC_4609_ENSG00000136997	CAMK1D_57118	4	17	0.802801638998508	0.367647058823529	0.615	0.38	0.235	BREAST
MYC_4609_ENSG00000136997	CAMK1G_57172	4	17	0.81921470342523	0.352941176470588	0.7	0.54	0.16	BREAST
MYC_4609_ENSG00000136997	CAMK2A_815	4	17	0.837811811213657	0.345588235294118	0.34	0.2	0.14	BREAST
MYC_4609_ENSG00000136997	CAMK2B_816	3	17	0.207894736842105	0.666666666666667	-1.17	-0.98	-0.19	BREAST
MYC_4609_ENSG00000136997	CAMK2D_817	4	17	0.930330442699857	0.264705882352941	0.95	0.72	0.23	BREAST
MYC_4609_ENSG00000136997	CAMK2G_818	4	17	0.959782424325027	0.220588235294118	0.645	0.23	0.415	BREAST
MYC_4609_ENSG00000136997	CAMK2N1_55450	4	17	0.618546365914787	0.455882352941177	-0.865	-0.89	0.0249999999999999	BREAST
MYC_4609_ENSG00000136997	CAMK4_814	4	16	0.0928556402223997	0.7265625	-0.225	0.37	-0.595	BREAST
MYC_4609_ENSG00000136997	CAMKK1_84254	4	17	0.535751972449082	0.492647058823529	0.975	0.715	0.26	BREAST
MYC_4609_ENSG00000136997	CAMKK2_10645	4	17	0.553451704483963	0.485294117647059	0.47	0.42	0.05	BREAST
MYC_4609_ENSG00000136997	TRPV1_7442	4	17	0.0599832915622389	0.764705882352941	-0.71	-0.02	-0.69	BREAST
MYC_4609_ENSG00000136997	CASK_8573	4	17	0.930330442699857	0.264705882352941	0.19	-0.06	0.25	BREAST
MYC_4609_ENSG00000136997	CDK20_23552	4	17	0.448621553884712	0.529411764705882	-0.76	-0.7	-0.0600000000000001	BREAST
MYC_4609_ENSG00000136997	CDADC1_81602	4	17	0.656633261462315	0.441176470588235	0.12	-0.2	0.32	BREAST
MYC_4609_ENSG00000136997	CDK1_983	4	17	0.618546365914787	0.455882352941177	-1.08	-0.85	-0.23	BREAST
MYC_4609_ENSG00000136997	CDK11B_984	4	17	0.205179615705932	0.647058823529412	-1.905	-0.43	-1.475	BREAST
MYC_4609_ENSG00000136997	CDK11A_728642	4	17	0.58546365914787	0.470588235294118	-2.95	-2.28	-0.67	BREAST
MYC_4609_ENSG00000136997	CDK13_8621	4	16	0.276780185758514	0.609375	-0.365	0.305	-0.67	BREAST
MYC_4609_ENSG00000136997	CDC42BPA_8476	4	17	0.58546365914787	0.470588235294118	-1.64	-1.13	-0.51	BREAST
MYC_4609_ENSG00000136997	CDC42BPB_9578	4	17	0.376768922720762	0.558823529411765	0.22	0.25	-0.03	BREAST
MYC_4609_ENSG00000136997	CDC7_8317	4	17	0.428897156688498	0.536764705882353	-0.19	-0.03	-0.16	BREAST
MYC_4609_ENSG00000136997	CDK10_8558	4	17	0.794820384294068	0.367647058823529	-0.48	-1.19	0.71	BREAST
MYC_4609_ENSG00000136997	CDK19_23097	4	17	0.58546365914787	0.470588235294118	-0.44	-0.53	0.09	BREAST
MYC_4609_ENSG00000136997	CDK2_1017	4	16	0.481733746130031	0.515625	0.81	0.75	0.0600000000000001	BREAST
MYC_4609_ENSG00000136997	CDK3_1018	4	17	0.482117668619896	0.514705882352941	-0.12	-0.13	0.01	BREAST
MYC_4609_ENSG00000136997	CDK4_1019	4	17	0.517864905371527	0.5	-0.45	-0.59	0.14	BREAST
MYC_4609_ENSG00000136997	CDK5_1020	4	17	0.794820384294068	0.367647058823529	0.2	-0.24	0.44	BREAST
MYC_4609_ENSG00000136997	CDK5R1_8851	4	17	0.81921470342523	0.352941176470588	0.185	-0.45	0.635	BREAST
MYC_4609_ENSG00000136997	CDK5R2_8941	4	17	0.185149594102783	0.654411764705882	-0.48	-0.09	-0.39	BREAST
MYC_4609_ENSG00000136997	CDK6_1021	4	17	0.517293233082707	0.5	0.235	0.51	-0.275	BREAST
MYC_4609_ENSG00000136997	CDK7_1022	4	17	0.85891226142263	0.330882352941177	0.385	0.07	0.315	BREAST
MYC_4609_ENSG00000136997	CDK8_1024	4	17	0.343366738537685	0.573529411764706	0.76	0.85	-0.09	BREAST
MYC_4609_ENSG00000136997	CDK9_1025	4	17	0.651127819548872	0.441176470588235	0.42	0.27	0.15	BREAST
MYC_4609_ENSG00000136997	CDKL1_8814	4	16	0.160469540077809	0.671875	-0.95	-0.125	-0.825	BREAST
MYC_4609_ENSG00000136997	CDKL2_8999	4	16	0.425025512448639	0.5390625	-0.515	-0.175	-0.34	BREAST
MYC_4609_ENSG00000136997	CDKL3_51265	4	17	0.682372598162072	0.426470588235294	0.725	0.53	0.195	BREAST
MYC_4609_ENSG00000136997	CDKL4_344387	4	17	0.287218045112782	0.602941176470588	-0.96	-0.58	-0.38	BREAST
MYC_4609_ENSG00000136997	CDKL5_6792	4	17	0.287218045112782	0.602941176470588	-0.445	-0.07	-0.375	BREAST
MYC_4609_ENSG00000136997	CDKN1A_1026	4	17	0.65658506388101	0.441176470588235	1.14	0.9	0.24	BREAST
MYC_4609_ENSG00000136997	CDKN1B_1027	4	17	0.428897156688498	0.536764705882353	0.065	0.15	-0.085	BREAST
MYC_4609_ENSG00000136997	CDKN1C_1028	4	17	0.814850405897217	0.360294117647059	0.21	-0.09	0.3	BREAST
MYC_4609_ENSG00000136997	CDKN2B_1030	4	17	0.0692837527871307	0.75	0.58	0.89	-0.31	BREAST
MYC_4609_ENSG00000136997	CDKN2C_1031	4	17	0.158395989974937	0.676470588235294	-0.48	0.08	-0.56	BREAST
MYC_4609_ENSG00000136997	CDKN2D_1032	4	17	0.18078529657477	0.661764705882353	-0.75	-0.4	-0.35	BREAST
MYC_4609_ENSG00000136997	CERK_64781	4	17	0.517888151391391	0.5	0.42	0.16	0.26	BREAST
MYC_4609_ENSG00000136997	CHEK1_1111	4	17	0.741520467836257	0.397058823529412	-2.035	-2.74	0.705	BREAST
MYC_4609_ENSG00000136997	CHEK2_11200	4	17	0.794820384294068	0.367647058823529	0.73	0.53	0.2	BREAST
MYC_4609_ENSG00000136997	CHKA_1119	4	16	0.308359133126935	0.59375	-1.05	-0.875	-0.175	BREAST
MYC_4609_ENSG00000136997	CHKB_1120	4	17	0.903040726522587	0.294117647058823	1.105	0.64	0.465	BREAST
MYC_4609_ENSG00000136997	CHUK_1147	4	17	0.0824672794395152	0.735294117647059	-0.425	0.23	-0.655	BREAST
MYC_4609_ENSG00000136997	CIB2_10518	4	17	0.446548295516037	0.529411764705882	-1.03	-1.46	0.43	BREAST
MYC_4609_ENSG00000136997	CIT_11113	4	17	0.551378446115288	0.485294117647059	-1.57	-1.53	-0.0399999999999998	BREAST
MYC_4609_ENSG00000136997	CKB_1152	4	17	0.236770212622483	0.625	0.465	0.95	-0.485	BREAST
MYC_4609_ENSG00000136997	CKM_1158	4	16	0.854901960784314	0.328125	0.11	-0.14	0.25	BREAST
MYC_4609_ENSG00000136997	CKMT1B_1159	4	17	0.749187400573565	0.397058823529412	-0.125	-0.55	0.425	BREAST
MYC_4609_ENSG00000136997	CKMT2_1160	4	17	0.343270209870314	0.573529411764706	-0.115	0.33	-0.445	BREAST
MYC_4609_ENSG00000136997	CKS1B_1163	4	17	0.651127819548872	0.441176470588235	0.255	-0.13	0.385	BREAST
MYC_4609_ENSG00000136997	CKS2_1164	4	17	0.258479532163743	0.617647058823529	0.615	0.89	-0.275	BREAST
MYC_4609_ENSG00000136997	CLK1_1195	4	17	0.553451704483963	0.485294117647059	0.62	0.55	0.07	BREAST
MYC_4609_ENSG00000136997	CLK2_1196	4	17	0.987447483162081	0.139705882352941	1.21	0.69	0.52	BREAST
MYC_4609_ENSG00000136997	CLK3_1198	4	17	0.89874686716792	0.294117647058823	-0.12	-0.73	0.61	BREAST
MYC_4609_ENSG00000136997	CLK4_57396	4	16	0.406593482740452	0.546875	-0.25	-0.125	-0.125	BREAST
MYC_4609_ENSG00000136997	COASY_80347	3	17	0.335941847522189	0.588235294117647	-2.57	-1.92	-0.65	BREAST
MYC_4609_ENSG00000136997	COL4A3BP_10087	3	16	0.151702786377709	0.708333333333333	-0.44	0.07	-0.51	BREAST
MYC_4609_ENSG00000136997	COMMD3_23412	4	17	0.205179615705932	0.647058823529412	-0.25	0	-0.25	BREAST
MYC_4609_ENSG00000136997	CPNE3_8895	4	17	0.862489557226399	0.323529411764706	0.35	0.17	0.18	BREAST
MYC_4609_ENSG00000136997	CRIM1_51232	4	17	0.551378446115288	0.485294117647059	0.15	0.26	-0.11	BREAST
MYC_4609_ENSG00000136997	CDK12_51755	4	17	0.0402673350041771	0.794117647058824	-0.66	0.63	-1.29	BREAST
MYC_4609_ENSG00000136997	CRKL_1399	4	17	0.651127819548872	0.441176470588235	0.53	0.38	0.15	BREAST
MYC_4609_ENSG00000136997	CSF1R_1436	4	17	0.588612894046402	0.470588235294118	-0.2	-0.58	0.38	BREAST
MYC_4609_ENSG00000136997	CSK_1445	4	17	0.972961115875363	0.191176470588235	1.495	0.64	0.855	BREAST
MYC_4609_ENSG00000136997	CSNK1A1_1452	4	16	0.781424148606811	0.375	-0.175	-0.825	0.65	BREAST
MYC_4609_ENSG00000136997	CSNK1A1L_122011	4	17	0.287218045112782	0.602941176470588	0.09	0.24	-0.15	BREAST
MYC_4609_ENSG00000136997	CSNK1D_1453	4	17	0.158395989974937	0.676470588235294	-0.63	-0.08	-0.55	BREAST
MYC_4609_ENSG00000136997	CSNK1E_1454	4	17	0.41453634085213	0.544117647058824	-0.955	-1.23	0.275	BREAST
MYC_4609_ENSG00000136997	CSNK1G1_53944	4	17	0.639964996367304	0.448529411764706	-0.555	-0.86	0.305	BREAST
MYC_4609_ENSG00000136997	CSNK1G2_1455	4	17	0.0969592734774133	0.720588235294118	0.105	0.69	-0.585	BREAST
MYC_4609_ENSG00000136997	CSNK1G3_1456	4	17	0.741520467836257	0.397058823529412	0.12	-0.17	0.29	BREAST
MYC_4609_ENSG00000136997	CSNK2A1_1457	4	17	0.446548295516037	0.529411764705882	0.995	1.05	-0.055	BREAST
MYC_4609_ENSG00000136997	CSNK2A2_1459	4	17	0.930330442699857	0.264705882352941	-1.025	-2.54	1.515	BREAST
MYC_4609_ENSG00000136997	CSNK2B_1460	4	17	0.553451704483963	0.485294117647059	-0.68	-0.65	-0.0299999999999999	BREAST
